,node1,node1Label,node2,node2Label,Similarity
2555,Vadasz_2007_BALBc_sections,Specimen,Baker_1980_BALB/cJ_sections,Specimen,0.5714285714285714
2556,Vadasz_2007_C4A6B_sections,Specimen,Mori_2017_sections,Specimen,0.5714285714285714
2557,Vadasz_2007_C4A6N_sections,Specimen,Mori_2017_sections,Specimen,0.5714285714285714
2558,Harris_1996_fisher_sections,Specimen,Meade_2000_sections_NADPH,Specimen,0.5714285714285714
2559,Rosen_2001_ABF2_sections,Specimen,Taylor_2014_6m_sections,Specimen,0.5714285714285714
2560,Rosen_2001_BXD5_sections,Specimen,Taylor_2014_6m_sections,Specimen,0.5714285714285714
2561,NMO_Kellendonk_2013_slices,Specimen,Eilam_2003_2m_TH_sections,Specimen,0.5714285714285714
2562,NMO_Kellendonk_2013_slices,Specimen,NMO_Martone_2008_slices,Specimen,0.5714285714285714
2563,Vidyadhara_2017_cd1_sections,Specimen,Rabchevsky_1998_sections,Specimen,0.5714285714285714
2564,Goodliffe_2018_slices_vglut1_boutons_quantitation,Analysis,Goodliffe_2018_slices_vglut2_boutons_quantitation,Analysis,0.5625
2565,Fundus of the striatum,BamsRegion,Globus pallidus lateral segment,BamsRegion,0.5625
2566,Goodliffe_2018_slices_vglut2_boutons_quantitation,Analysis,Goodliffe_2018_slices_vglut1_boutons_quantitation,Analysis,0.5625
2567,Globus pallidus lateral segment,BamsRegion,Fundus of the striatum,BamsRegion,0.5625
2568,Loescher_2006_sections_GABA_neurons_distribution,Analysis,Loescher_2006_sections_GABA_neurons_quantitation,Analysis,0.5555555555555556
2569,Kerkerian_1990_sections,Specimen,Burke_1990_sections,Specimen,0.5555555555555556
2570,Chakraborty_2014_sections_spines_quantitation,Analysis,Chakraborty_2014_sections_mushroom_spines_quantitation,Analysis,0.5555555555555556
2571,Klenowski_2016_young_slices,Specimen,Talavera_1997_mountedsections,Specimen,0.5555555555555556
2572,Chakraborty_2014_sections_mushroom_spines_quantitation,Analysis,Chakraborty_2014_sections_spines_quantitation,Analysis,0.5555555555555556
2573,Klenowski_2016_old_slices,Specimen,Talavera_1997_mountedsections,Specimen,0.5555555555555556
2574,Roberts_2001_ultrathin_synapses_quantitation,Analysis,Roberts_2001_ultrathin_synapses_sym_quantitation,Analysis,0.5555555555555556
2575,Loescher_2006_sections_GABA,Specimen,Wouterlood_2012_sections_vglut2,Specimen,0.5555555555555556
2576,Roberts_2001_ultrathin_synapses_sym_quantitation,Analysis,Roberts_2001_ultrathin_synapses_quantitation,Analysis,0.5555555555555556
2577,Loescher_2006_sections_GABA,Specimen,Wouterlood_2012_sections_vglut1,Specimen,0.5555555555555556
2578,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,Gritti_2006_sections_PAG_neurons_quantitation,Analysis,0.5555555555555556
2579,Oestergaard_1995_sections_SS,Specimen,Burke_1990_sections,Specimen,0.5555555555555556
2580,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,0.5555555555555556
2581,Oestergaard_1995_sections_NPY,Specimen,Burke_1990_sections,Specimen,0.5555555555555556
2582,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,Gritti_2006_sections_PAG_neurons_quantitation,Analysis,0.5555555555555556
2583,Becker_2017_sections,Specimen,Frau_2011_sections,Specimen,0.5555555555555556
2584,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,Gritti_2006_sections_ChAT_neurons_quantitation,Analysis,0.5555555555555556
2585,Becker_2017_sections,Specimen,Mori_2017_sections,Specimen,0.5555555555555556
2586,Gritti_2006_sections_PAG_neurons_quantitation,Analysis,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,0.5555555555555556
2587,Gritti_2006_sections_cells_quantitation,Analysis,Gritti_2006_sections_GAD_neurons_quantitation,Analysis,0.5555555555555556
2588,Loescher_2006_sections_GABA_neurons_quantitation,Analysis,Loescher_2006_sections_GABA_neurons_distribution,Analysis,0.5555555555555556
2589,Loescher_2006_sections_GAD65,Specimen,Wouterlood_2012_sections_vglut1,Specimen,0.5454545454545454
2590,Fauchey_2000_sections_PPA/D2_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.5454545454545454
2591,Loescher_2006_sections_GAD67,Specimen,Wouterlood_2012_sections_vglut1,Specimen,0.5454545454545454
2592,Fauchey_2000_sections_PPA/D2_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_PPA_cells_quantitation,Analysis,0.5454545454545454
2593,Nair-Roberts_2008_sections_GAD_TH,Specimen,Sadek_2007_sections,Specimen,0.5454545454545454
2594,Fauchey_2000_sections_PPA/SP_SP_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.5454545454545454
2595,Breckenridge_2013_study5_sections_TH_neurons_quantitation,Analysis,Breckenridge_2013_study5_sections_DAB_all_neurons,Analysis,0.5454545454545454
2596,Fauchey_2000_sections_PPA/SP_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.5454545454545454
2597,Bukhatwa_2009_sections_FG_neurons_normal_quantitation,Analysis,Bukhatwa_2009_sections_FG_neurons_all_quantitation,Analysis,0.5454545454545454
2598,Fauchey_2000_sections_PPA/D3_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.5454545454545454
2599,Bukhatwa_2009_sections_FG_neurons_all_quantitation,Analysis,Bukhatwa_2009_sections_FG_neurons_normal_quantitation,Analysis,0.5454545454545454
2600,Fauchey_2000_sections_PPA/D3_PPA-/D3+_cells_quantitation,Analysis,Fauchey_2000_sections_PPA/D1_D1_cells_quantitation,Analysis,0.5454545454545454
2601,Breckenridge_2013_study5_sections_DAB_all_neurons,Analysis,Breckenridge_2013_study5_sections_TH_neurons_quantitation,Analysis,0.5454545454545454
2602,Lolova_1995_3m_sections_nissl_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_medium_neurons_quantitation,Analysis,0.5384615384615384
2603,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,Analysis,Gonzales-Aparicio_2011_old_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2604,Lolova_1995_3m_sections_nissl_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.5384615384615384
2605,Gonzales-Aparicio_2011_old_sections_TH_neurons_quantitation,Analysis,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2606,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_medium_neurons_quantitation,Analysis,0.5384615384615384
2607,Ip_2017_sections_TH_neurons_quantitation_imageJ,Analysis,Ip_2017_sections_TH_neurons_quantitation_stereology,Analysis,0.5384615384615384
2608,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_neurons_quantitation,Analysis,0.5384615384615384
2609,Ip_2017_sections_TH_neurons_quantitation_stereology,Analysis,Ip_2017_sections_TH_neurons_quantitation_imageJ,Analysis,0.5384615384615384
2610,Lolova_1995_3m_sections_nissl_medium_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.5384615384615384
2611,Johnson_2010_Wtmice_sections_THneg_neurons_quantitation,Analysis,Johnson_2010_rats_sections_Thneg_neurons_quantitation,Analysis,0.5384615384615384
2612,Lolova_1995_3m_sections_nissl_medium_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_neurons_quantitation,Analysis,0.5384615384615384
2613,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,Johnson_2010_rats_sections_neurons_quantitation,Analysis,0.5384615384615384
2614,Lolova_1995_3m_sections_nissl_large_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.5384615384615384
2615,Komnig_2016_14w_sections_TH_neurons_quantitation,Analysis,Komnig_2016_24w_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2616,Lolova_1995_3m_sections_nissl_large_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_neurons_quantitation,Analysis,0.5384615384615384
2617,Komnig_2016_24w_sections_TH_neurons_quantitation,Analysis,Komnig_2016_14w_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2618,Lolova_1995_12m_sections_nissl_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_medium_neurons_quantitation,Analysis,0.5384615384615384
2619,Olson_2015_sections_TH_neurons_quantitation,Analysis,Olson_2015_sections_TH_Thneg_neurons_quantitation,Analysis,0.5384615384615384
2620,Lolova_1995_12m_sections_nissl_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_small_neurons_quantitation,Analysis,0.5384615384615384
2621,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2622,Lolova_1995_12m_sections_nissl_small_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_medium_neurons_quantitation,Analysis,0.5384615384615384
2623,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2624,Lolova_1995_12m_sections_nissl_small_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_neurons_quantitation,Analysis,0.5384615384615384
2625,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2626,Lolova_1995_12m_sections_nissl_medium_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_small_neurons_quantitation,Analysis,0.5384615384615384
2627,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2628,Lolova_1995_12m_sections_nissl_medium_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_neurons_quantitation,Analysis,0.5384615384615384
2629,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2630,Lolova_1995_12m_sections_nissl_large_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_small_neurons_quantitation,Analysis,0.5384615384615384
2631,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2632,Lolova_1995_12m_sections_nissl_large_neurons_quantitation,Analysis,Lolova_1995_12m_sections_nissl_neurons_quantitation,Analysis,0.5384615384615384
2633,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2634,McNeill_1990_10m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_3m_sections_TH_neurons_quantitation_2,Analysis,0.5384615384615384
2635,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2636,McNeill_1990_3m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_10m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2637,Richter_2017_5w_sections_TH_neurons_quantitation,Analysis,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2638,McNeill_1990_3m_sections_TH_neurons_quantitation_2,Analysis,McNeill_1990_10m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2639,Richter_2017_5w_sections_TH_neurons_quantitation,Analysis,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2640,Wissman_2012_female_ultrathin_synapses_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_sym_quantitation,Analysis,0.5384615384615384
2641,Richter_2017_5w_sections_all_neurons_quantitation,Analysis,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2642,Wissman_2012_male_ultrathin_synapses_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,0.5384615384615384
2643,Richter_2017_5w_sections_all_neurons_quantitation,Analysis,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2644,Wissman_2012_female_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_sym_quantitation,Analysis,0.5384615384615384
2645,Richter_2017_pups_sections_all_neurons_quantitation,Analysis,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2646,Wissman_2012_female_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_distribution,Analysis,0.5384615384615384
2647,Richter_2017_pups_sections_all_neurons_quantitation,Analysis,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,0.5384615384615384
2648,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_quantitation,Analysis,0.5384615384615384
2649,Richter_2017_pups_sections_TH_neurons_quantitation,Analysis,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2650,Wissman_2012_female_ultrathin_synapses_sym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_quantitation,Analysis,0.5384615384615384
2651,Richter_2017_pups_sections_TH_neurons_quantitation,Analysis,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2652,Wissman_2012_male_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,0.5384615384615384
2653,Stayte_2015_sham_sections_TH_neurons_quantitation,Analysis,Stayte_2015_shamveh_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2654,Wissman_2012_male_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_distribution,Analysis,0.5384615384615384
2655,Stayte_2015_shamveh_sections_TH_neurons_quantitation,Analysis,Stayte_2015_sham_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2656,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_18m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2657,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_12m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2658,Bowenkamp_2000_adult_sections_TH_neurons_quantitation,Analysis,Bowenkamp_2000_old_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2659,Bowenkamp_2000_old_sections_TH_neurons_quantitation,Analysis,Bowenkamp_2000_adult_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2660,Guyenet_1981_sections_DA_neurons_quantitation,Analysis,Guyenet_1981_sections_EB_DA_cells_quantitation,Analysis,0.5384615384615384
2661,Guyenet_1981_sections_EB_DA_cells_quantitation,Analysis,Guyenet_1981_sections_DA_neurons_quantitation,Analysis,0.5384615384615384
2662,Park_2006_TH_nissl_sections_neurons_quantitation,Analysis,Park_2006_TH_nissl_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2663,Park_2006_TH_nissl_sections_TH_neurons_quantitation,Analysis,Park_2006_TH_nissl_sections_neurons_quantitation,Analysis,0.5384615384615384
2664,Tatenhorst_2014_sections_TH_neurons_quantitation,Analysis,Tatenhorst_2014_140_sections_th_neurons_quantitation,Analysis,0.5384615384615384
2665,McNeill_1990_25m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_3m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2666,McNeill_1990_25m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_10m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2667,McNeill_1990_30m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_3m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2668,McNeill_1990_30m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_10m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2669,McNeill_1990_10m_sections_TH_neurons_quantitation_2,Analysis,McNeill_1990_3m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2670,Olson_2015_sections_TH_Thneg_neurons_quantitation,Analysis,Olson_2015_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2671,Taylor_2014_12m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_18m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2672,Taylor_2014_12m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2673,Taylor_2014_18m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_12m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2674,Taylor_2014_18m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2675,Taylor_2014_12m_sections_neurons_quantitation,Analysis,Taylor_2014_24m_sections_neurons_quantitation,Analysis,0.5384615384615384
2676,Taylor_2014_12m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,0.5384615384615384
2677,Taylor_2014_18m_sections_neurons_quantitation,Analysis,Taylor_2014_24m_sections_neurons_quantitation,Analysis,0.5384615384615384
2678,Taylor_2014_18m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,0.5384615384615384
2679,Taylor_2014_24m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,0.5384615384615384
2680,Taylor_2014_24m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,0.5384615384615384
2681,Taylor_2014_30m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,0.5384615384615384
2682,Taylor_2014_30m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,0.5384615384615384
2683,Taylor_2014_6m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,0.5384615384615384
2684,Taylor_2014_6m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,0.5384615384615384
2685,Tatenhorst_2014_140_sections_th_neurons_quantitation,Analysis,Tatenhorst_2014_140_sections_neurons_quantitation,Analysis,0.5384615384615384
2686,Tatenhorst_2014_140_sections_th_neurons_quantitation,Analysis,Tatenhorst_2014_sections_TH_neurons_quantitation,Analysis,0.5384615384615384
2687,Tatenhorst_2014_140_sections_neurons_quantitation,Analysis,Tatenhorst_2014_140_sections_th_neurons_quantitation,Analysis,0.5384615384615384
2688,Cao_2013_females_sections_olig_cells_quantitation,Analysis,Cao_2013_males_sections_olig_cells_quantitation,Analysis,0.5384615384615384
2689,Cao_2013_males_sections_olig_cells_quantitation,Analysis,Cao_2013_females_sections_olig_cells_quantitation,Analysis,0.5384615384615384
2690,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P25F_sections_neurons_quantitation,Analysis,0.5384615384615384
2691,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2692,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P25F_sections_neurons_quantitation,Analysis,0.5384615384615384
2693,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2694,Cullity_2018_DRD1P25F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2695,Cullity_2018_DRD1P25F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2696,Cullity_2018_DRD1P25M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2697,Cullity_2018_DRD1P25M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2698,Cullity_2018_DRD1P35F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2699,Cullity_2018_DRD1P35F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2700,Cullity_2018_DRD1P35M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2701,Cullity_2018_DRD1P35M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2702,Cullity_2018_DRD1P49F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2703,Cullity_2018_DRD1P49F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2704,Cullity_2018_DRD1P49M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2705,Cullity_2018_DRD1P49M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2706,Cullity_2018_DRD1P70F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2707,Cullity_2018_DRD1P70F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2708,Cullity_2018_DRD1P70M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2709,Cullity_2018_DRD1P70M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2710,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P25F_sections_neurons_quantitation,Analysis,0.5384615384615384
2711,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2712,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P25F_sections_neurons_quantitation,Analysis,0.5384615384615384
2713,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2714,Cullity_2018_DRD2P25F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2715,Cullity_2018_DRD2P25F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2716,Cullity_2018_DRD2P25M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2717,Cullity_2018_DRD2P25M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2718,Cullity_2018_DRD2P35F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2719,Cullity_2018_DRD2P35F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2720,Cullity_2018_DRD2P35M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2721,Cullity_2018_DRD2P35M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2722,Cullity_2018_DRD2P49F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2723,Cullity_2018_DRD2P49F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2724,Cullity_2018_DRD2P49M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2725,Cullity_2018_DRD2P49M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2726,Cullity_2018_DRD2P70F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2727,Cullity_2018_DRD2P70F_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2728,Cullity_2018_DRD2P70M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.5384615384615384
2729,Cullity_2018_DRD2P70M_sections_neurons_quantitation,Analysis,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.5384615384615384
2730,Yalcin-Cakmakli_2018_15m_sections_chat_neurons_quantitation,Analysis,Yalcin-Cakmakli_2018_3m_sections_chat_neurons_quantitation,Analysis,0.5384615384615384
2731,Yalcin-Cakmakli_2018_3m_sections_chat_neurons_quantitation,Analysis,Yalcin-Cakmakli_2018_15m_sections_chat_neurons_quantitation,Analysis,0.5384615384615384
2732,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2733,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2734,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2735,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2736,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2737,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2738,Xu_2007_p60_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2739,Xu_2007_p60_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,0.5384615384615384
2740,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,Zaborszky_2001_CXBI_sections_TH_neurons_quantitation,Analysis,0.5333333333333333
2741,Zaborszky_2001_CXBI_sections_TH_neurons_quantitation,Analysis,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,0.5333333333333333
2742,Fischer_1992_3m_sections_ChAT_neurons_quantitation,Analysis,Fischer_1992_18m_sections_ChAT_neurons_quantitation,Analysis,0.5333333333333333
2743,Fischer_1992_3m_sections_ChAT_neurons_quantitation,Analysis,Fischer_1992_12m_sections_ChAT_neurons_quantitation,Analysis,0.5333333333333333
2744,Luk_2001_sections_PV_neurons_quantitation,Analysis,Luk_2001_sections_PV_neurons_distribution,Analysis,0.5333333333333333
2745,Luk_2001_sections_PV_neurons_distribution,Analysis,Luk_2001_sections_PV_neurons_quantitation,Analysis,0.5333333333333333
2746,Savchenko_2000_sections_S100-b_cells_quantitation,Analysis,Savchenko_2000_sections_PT_cells_quantitation,Analysis,0.5294117647058824
2747,Aguirre_2001_sections_neuronal_cells_quantitation,Analysis,Aguirre_2001_sections_nonneuronal_cells_quantitation,Analysis,0.5294117647058824
