,Name,Label,Page Rank Score
5376,Intermediate caudoputamen,RegionOther,0.15000000000000002
5377,Chakraborty_2014_sections_mushroom_spines_quantitation,Analysis,0.15000000000000002
5378,Caudal caudoputamen,RegionOther,0.15000000000000002
5379,Champy_2003_sections_chat_neurons_quantitation,Analysis,0.15000000000000002
5380,Agranular insular area dorsal part,BamsRegion,0.15000000000000002
5381,Champy_2003_sections_DARRP_neurons_quantitation,Analysis,0.15000000000000002
5382,Agranular insular area posterior part,BamsRegion,0.15000000000000002
5383,Champy_2003_sections_ED1_cells_quantitation,Analysis,0.15000000000000002
5384,Anterior cingulate area,BamsRegion,0.15000000000000002
5385,Champy_2003_sections_GFAP_cells_quantitation,Analysis,0.15000000000000002
5386,Anterior cingulate area ventral part,BamsRegion,0.15000000000000002
5387,Champy_2003_sections_NPY_cells_quantitation,Analysis,0.15000000000000002
5388,Anterior hypothalamic central part,BamsRegion,0.15000000000000002
5389,Covey_2007_sections_neurons_quantitation,Analysis,0.15000000000000002
5390,Anterior hypothalamic nucleus anterior part,BamsRegion,0.15000000000000002
5391,Cullity_2018_DRD1P17F_sections_neurons_quantitation,Analysis,0.15000000000000002
5392,Anterior hypothalamic posterior part,BamsRegion,0.15000000000000002
5393,Cullity_2018_DRD1P17M_sections_neurons_quantitation,Analysis,0.15000000000000002
5394,Basomedial nucleus of the amygdala anterior part,BamsRegion,0.15000000000000002
5395,Cullity_2018_DRD1P25F_sections_neurons_quantitation,Analysis,0.15000000000000002
5396,Basomedial nucleus of the amygdala posterior part,BamsRegion,0.15000000000000002
5397,Cullity_2018_DRD1P25M_sections_neurons_quantitation,Analysis,0.15000000000000002
5398,Bed nuclei of the stria terminalis anterior division fusiform nucleus,BamsRegion,0.15000000000000002
5399,Cullity_2018_DRD1P35F_sections_neurons_quantitation,Analysis,0.15000000000000002
5400,Bed nuclei of the stria terminalis anterior division ventral nucleus,BamsRegion,0.15000000000000002
5401,Cullity_2018_DRD1P35M_sections_neurons_quantitation,Analysis,0.15000000000000002
5402,Bed nuclei of the stria terminalis anterolateral area,BamsRegion,0.15000000000000002
5403,Cullity_2018_DRD1P49F_sections_neurons_quantitation,Analysis,0.15000000000000002
5404,Bed nuclei of the stria terminalis anteromedial area,BamsRegion,0.15000000000000002
5405,Cullity_2018_DRD1P49M_sections_neurons_quantitation,Analysis,0.15000000000000002
5406,Bed nuclei of the stria terminalis dorsal nucleus,BamsRegion,0.15000000000000002
5407,Cullity_2018_DRD1P70F_sections_neurons_quantitation,Analysis,0.15000000000000002
5408,Bed nuclei of the stria terminalis juxtacapsular nucleus,BamsRegion,0.15000000000000002
5409,Cullity_2018_DRD1P70M_sections_neurons_quantitation,Analysis,0.15000000000000002
5410,Bed nuclei of the stria terminalis oval nucleus,BamsRegion,0.15000000000000002
5411,Cullity_2018_DRD2P17F_sections_neurons_quantitation,Analysis,0.15000000000000002
5412,Bed nuclei of the stria terminalis rhomboid nucleus,BamsRegion,0.15000000000000002
5413,Cullity_2018_DRD2P17M_sections_neurons_quantitation,Analysis,0.15000000000000002
5414,Central nucleus of amygdala lateral part,BamsRegion,0.15000000000000002
5415,Cullity_2018_DRD2P25F_sections_neurons_quantitation,Analysis,0.15000000000000002
5416,Dorsal auditory areas,BamsRegion,0.15000000000000002
5417,Cullity_2018_DRD2P25M_sections_neurons_quantitation,Analysis,0.15000000000000002
5418,Ectorhinal area,BamsRegion,0.15000000000000002
5419,Cullity_2018_DRD2P35F_sections_neurons_quantitation,Analysis,0.15000000000000002
5420,Globus pallidus external segment,BamsRegion,0.15000000000000002
5421,Cullity_2018_DRD2P35M_sections_neurons_quantitation,Analysis,0.15000000000000002
5422,Globus pallidus internal segment,BamsRegion,0.15000000000000002
5423,Cullity_2018_DRD2P49F_sections_neurons_quantitation,Analysis,0.15000000000000002
5424,Gustatory areas,BamsRegion,0.15000000000000002
5425,Cullity_2018_DRD2P49M_sections_neurons_quantitation,Analysis,0.15000000000000002
5426,Lateral hypothalamic area,BamsRegion,0.15000000000000002
5427,Cullity_2018_DRD2P70F_sections_neurons_quantitation,Analysis,0.15000000000000002
5428,Locus coeruleus,BamsRegion,0.15000000000000002
5429,Cullity_2018_DRD2P70M_sections_neurons_quantitation,Analysis,0.15000000000000002
5430,Medial preoptic area,BamsRegion,0.15000000000000002
5431,Filice_2016_PVEGFP_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5432,Medial preoptic nucleus,BamsRegion,0.15000000000000002
5433,Filice_2016_wt_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5434,Orbital area medial part,BamsRegion,0.15000000000000002
5435,Filice_2016_wt_sections_VVA_neurons_quantitation,Analysis,0.15000000000000002
5436,Orbital area ventral part,BamsRegion,0.15000000000000002
5437,Filice_2016_PVEGFP_sections_VVA_neurons_quantitation,Analysis,0.15000000000000002
5438,Perirhinal area,BamsRegion,0.15000000000000002
5439,Cuzon Carlson_2012_slices_MSN_spines_quantitation,Analysis,0.15000000000000002
5440,Postpiriform transition area,BamsRegion,0.15000000000000002
5441,Day-Wilson_2006_sections_neurons_quantitation,Analysis,0.15000000000000002
5442,Prelimbic area,BamsRegion,0.15000000000000002
5443,Dodds_2014_sections_neurons_quantitation,Analysis,0.15000000000000002
5444,Primary motor area,BamsRegion,0.15000000000000002
5445,Dos Santos_2018_sections_TH_boutons_quantitation,Analysis,0.15000000000000002
5446,Subparafascicular nucleus,BamsRegion,0.15000000000000002
5447,Echeverry_2004_sections_NADPHd_neurons_quantitation,Analysis,0.15000000000000002
5448,Ventral auditory areas,BamsRegion,0.15000000000000002
5449,Echeverry_2004_sections_NOS_neurons_quantitation,Analysis,0.15000000000000002
5450,Visceral area,BamsRegion,0.15000000000000002
5451,Fischer_1992_12m_sections_ChAT_neurons_quantitation,Analysis,0.15000000000000002
5452,,Source,0.15000000000000002
5453,Fischer_1992_18m_sections_ChAT_neurons_quantitation,Analysis,0.15000000000000002
5454,International journal of health sciences,SourceOrigin,0.15000000000000002
5455,Fischer_1992_30m_sections_ChAT_neurons_quantitation,Analysis,0.15000000000000002
5456,Neurological research,SourceOrigin,0.15000000000000002
5457,Fischer_1992_3m_sections_ChAT_neurons_quantitation,Analysis,0.15000000000000002
5458,Fluids and barriers of the CNS,SourceOrigin,0.15000000000000002
5459,Fukui_1989_sections_5HT_boutons_quantitation,Analysis,0.15000000000000002
5460,Neurodegeneration,SourceOrigin,0.15000000000000002
5461,Gomes_2015_sections_GFAP_cells_quantitation,Analysis,0.15000000000000002
5462,European journal of pharmaceutical sciences,SourceOrigin,0.15000000000000002
5463,Gomes_2015_sections_Iba1_all_cells_quantitation,Analysis,0.15000000000000002
5464,Neuropsychopharmacology,SourceOrigin,0.15000000000000002
5465,Gomes_2015_sections_neun_neurons_quantitation,Analysis,0.15000000000000002
5466,American journal of pathology,SourceOrigin,0.15000000000000002
5467,Gomes_2015_sections_Iba1_resting_cells_quantitation,Analysis,0.15000000000000002
5468,Neurochemical research,SourceOrigin,0.15000000000000002
5469,Gomes_2015_sections_Iba1_active_cells_quantitation,Analysis,0.15000000000000002
5470,Advances in Neurology,SourceOrigin,0.15000000000000002
5471,Gomes_2008_sections_nnos_neurons_quantitation,Analysis,0.15000000000000002
5472,Biochemical and biophysical research communications,SourceOrigin,0.15000000000000002
5473,Gomes_2003_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5474,Euopean journal of pharmacology,SourceOrigin,0.15000000000000002
5475,Gomes_2003_sections_nnos_neurons_quantitation,Analysis,0.15000000000000002
5476,Journal of integrative medicine,SourceOrigin,0.15000000000000002
5477,Goodliffe_2018_slices_vglut1_boutons_quantitation,Analysis,0.15000000000000002
5478,Brazilian journal of medical and biological research,SourceOrigin,0.15000000000000002
5479,Goodliffe_2018_slices_vglut2_boutons_quantitation,Analysis,0.15000000000000002
5480,Journal of cerebral blood flow and metabolism,SourceOrigin,0.15000000000000002
5481,Grosse_2005_sections_chat_neurons_quantitation,Analysis,0.15000000000000002
5482,Movement disorders,SourceOrigin,0.15000000000000002
5483,Guidetti_2001_sections_spines_primary_quantitation,Analysis,0.15000000000000002
5484,Acta neuropathologica,SourceOrigin,0.15000000000000002
5485,Guidetti_2001_sections_spines_secondary_quantitation,Analysis,0.15000000000000002
5486,Journal of Neurobiology,SourceOrigin,0.15000000000000002
5487,Hawlitschka_2017_sections_chat_cells_quantitation,Analysis,0.15000000000000002
5488,"Brain, behavior and evolution",SourceOrigin,0.15000000000000002
5489,Ibanez-Sandoval_2010_sections_th_neurons_quantitation,Analysis,0.15000000000000002
5490,Journal of the neurological sciences,SourceOrigin,0.15000000000000002
5491,Ihara_1986_adult_ultrathin_sections_DA_boutons_quantitation,Analysis,0.15000000000000002
5492,Peptides,SourceOrigin,0.15000000000000002
5493,Ihara_1986_young_ultrathin_DA_boutons_quantitation,Analysis,0.15000000000000002
5494,Histology and histopathology,SourceOrigin,0.15000000000000002
5495,Ihara_1986_young_ultrathin_nonDA_boutons_quantitation,Analysis,0.15000000000000002
5496,Radiotherapy and oncology,SourceOrigin,0.15000000000000002
5497,Ihara_1986_adult_ultrathin_sections_nonDA_boutons_quantitation,Analysis,0.15000000000000002
5498,International journal of developmental neuroscience,SourceOrigin,0.15000000000000002
5499,Ijomone_2013_sections_neurons_quantitation,Analysis,0.15000000000000002
5500,Frontiers in neuroinformatics,SourceOrigin,0.15000000000000002
5501,Ishimaru_1991_24m_sections_cells_quantitation,Analysis,0.15000000000000002
5502,Neurotoxicity research,SourceOrigin,0.15000000000000002
5503,Ishimaru_1991_8w_sections_cells_quantitation,Analysis,0.15000000000000002
5504,Human gene therapy,SourceOrigin,0.15000000000000002
5505,Johnston_1987_sections_chat_neurons_quantitation,Analysis,0.15000000000000002
5506,ACS chemical neuroscience,SourceOrigin,0.15000000000000002
5507,Juckel_2011_sections_iba1_cells_quantitation,Analysis,0.15000000000000002
5508,Acta neurobiologiae experimentalis,SourceOrigin,0.15000000000000002
5509,Kopp_1992_sections_D2_neurons_quantitation,Analysis,0.15000000000000002
5510,Polish journal of pharmacology,SourceOrigin,0.15000000000000002
5511,Laprade_1997_sections_ish_GAD65_neurons_quantitation,Analysis,0.15000000000000002
5512,European journal of cell biology,SourceOrigin,0.15000000000000002
5513,Laprade_1997_sections_ish_PPE_neurons_quantitation,Analysis,0.15000000000000002
5514,Rejuvenation research,SourceOrigin,0.15000000000000002
5515,Laprade_1997_sections_nissl_neurons_quantitation,Analysis,0.15000000000000002
5516,Cell transplantation,SourceOrigin,0.15000000000000002
5517,Larsson_2001_sections_ChAT_neurons_quantitation,Analysis,0.15000000000000002
5518,Neuroendocrinology,SourceOrigin,0.15000000000000002
5519,Larsson_2001_sections_DARPP_neurons_quantitation,Analysis,0.15000000000000002
5520,Journal of histochemistry and cytochemistry,SourceOrigin,0.15000000000000002
5521,Larsson_2001_sections_NPY_neurons_quantitation,Analysis,0.15000000000000002
5522,Developmental neuroscience,SourceOrigin,0.15000000000000002
5523,Larsson_2001_sections_p75_neurons_quantitation,Analysis,0.15000000000000002
5524,Journal of alcoholism and drug dependence,SourceOrigin,0.15000000000000002
5525,Larsson_2001_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5526,Journal of psychopharmacology,SourceOrigin,0.15000000000000002
5527,Larsson_2001_sections_TrkA_neurons_quantitation,Analysis,0.15000000000000002
5528,Archives italiennes de biologie,SourceOrigin,0.15000000000000002
5529,Lauber_2018_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5530,Journal of headache and pain,SourceOrigin,0.15000000000000002
5531,Lauber_2018_sections_VVA_quantitation,Analysis,0.15000000000000002
5532,Journal of neurophysiology,SourceOrigin,0.15000000000000002
5533,Lauber_2016_sections_VVA_neurons_quantitation,Analysis,0.15000000000000002
5534,Neuro-oncology,SourceOrigin,0.15000000000000002
5535,Lauber_2016_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5536,Frontiers in Neuroanatomy,SourceOrigin,0.15000000000000002
5537,Lawhorn_2009_sections_neurons_quantitation,Analysis,0.15000000000000002
5538,Physiological research,SourceOrigin,0.15000000000000002
5539,Lawhorn_2008_sections_neurons_quantitation,Analysis,0.15000000000000002
5540,Brain stimulation,SourceOrigin,0.15000000000000002
5541,Lee_2002_sections_CB_neurons_quantitation,Analysis,0.15000000000000002
5542,Stem cell research,SourceOrigin,0.15000000000000002
5543,Lee_2002_sections_CR_neurons_quantitation,Analysis,0.15000000000000002
5544,Annals of neurology,SourceOrigin,0.15000000000000002
5545,Lee_2002_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5546,Journal of Chinese integrative medicine,SourceOrigin,0.15000000000000002
5547,Leventhal_2002_sections_DARPP_neurons_quantitation,Analysis,0.15000000000000002
5548,Molecular and cellular neurosciences,SourceOrigin,0.15000000000000002
5549,Naito_1994_sections_boutons_quantitation,Analysis,0.15000000000000002
5550,Current aging science,SourceOrigin,0.15000000000000002
5551,Lohr_2000_sections_cholinergic_neurons_quantitation,Analysis,0.15000000000000002
5552,Cell and tissue research,SourceOrigin,0.15000000000000002
5553,Luk_2001_sections_nissl_neurons_quantitation,Analysis,0.15000000000000002
5554,Journal of neuroscience methods,SourceOrigin,0.15000000000000002
5555,Luk_2001_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5556,Molecular biology of the cell,SourceOrigin,0.15000000000000002
5557,Meshul_1994_ultrathin_synapses_quantitation,Analysis,0.15000000000000002
5558,Neurosurgery,SourceOrigin,0.15000000000000002
5559,Mu_2014_sections_D1_spines_quantitation,Analysis,0.15000000000000002
5560,Environmental toxicology and pharmacology,SourceOrigin,0.15000000000000002
5561,Mu_2014_sections_D2_spines_quantitation,Analysis,0.15000000000000002
5562,Northern clinics of Istanbul,SourceOrigin,0.15000000000000002
5563,Smith_2008_sections_PV_neurons_quantitation,Analysis,0.15000000000000002
5564,eNeuro,SourceOrigin,0.15000000000000002
5565,Murata_2003_P1_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5566,Nature,SourceOrigin,0.15000000000000002
5567,Murata_2003_P10_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5568,Anatomy and embryology,SourceOrigin,0.15000000000000002
5569,Murata_2003_P14_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5570,Stem cells,SourceOrigin,0.15000000000000002
5571,Murata_2003_P21_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5572,FEBS letters,SourceOrigin,0.15000000000000002
5573,Murata_2003_P28_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5574,Histochemistry and cell biology,SourceOrigin,0.15000000000000002
5575,Murata_2003_P3_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5576,Journal of microscopy,SourceOrigin,0.15000000000000002
5577,Murata_2003_P35_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5578,Investigative radiology,SourceOrigin,0.15000000000000002
5579,Murata_2003_P5_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5580,Brain and development,SourceOrigin,0.15000000000000002
5581,Murata_2003_P7_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5582,Translational Stroke Research,SourceOrigin,0.15000000000000002
5583,Normand_1987_sections_PPA_neurons_quantitation,Analysis,0.15000000000000002
5584,Annals of the New York Academy of Sciences,SourceOrigin,0.15000000000000002
5585,Peterson_1999_sections_ChAT_neurons_quantitation,Analysis,0.15000000000000002
5586,Toxicology and applied pharmacology,SourceOrigin,0.15000000000000002
5587,Peterson_1999_sections_trka_neurons_quantitation,Analysis,0.15000000000000002
5588,Acta histochemica et cytochemica,SourceOrigin,0.15000000000000002
5589,Peterson_1999_sections_neurons_quantitation,Analysis,0.15000000000000002
5590,Clinical Cancer Research,SourceOrigin,0.15000000000000002
5591,Padungchaichot_1999_sections_NPY_neurons_quantitation,Analysis,0.15000000000000002
5592,Molecules and Cells,SourceOrigin,0.15000000000000002
5593,Petersen_2000_sections_D1_neurons_quantitation,Analysis,0.15000000000000002
5594,F1000Research,SourceOrigin,0.15000000000000002
5595,Ramaswamy_2009_sections_neurons_quantitation,Analysis,0.15000000000000002
5596,Journal of cell biology,SourceOrigin,0.15000000000000002
5597,Ren_2017_sections_D1_MSNs_quantitation,Analysis,0.15000000000000002
5598,Translational Neurodegeneration,SourceOrigin,0.15000000000000002
5599,Ren_2017_sections_D2_MSNs_quantitation,Analysis,0.15000000000000002
5600,Stem cell research and therapy,SourceOrigin,0.15000000000000002
5601,Richner_2009_12m_sections_MSNs_quantitation,Analysis,0.15000000000000002
5602,Laboratory Investigation,SourceOrigin,0.15000000000000002
5603,Richner_2009_6m_sections_MSNs_quantitation,Analysis,0.15000000000000002
5604,Experimental and Clinical Endocrinology,SourceOrigin,0.15000000000000002
5605,Roberts_2001_ultrathin_synapses_quantitation,Analysis,0.15000000000000002
5606,Journal of Neuroimaging,SourceOrigin,0.15000000000000002
5607,Roberts_2001_ultrathin_synapses_asym_quantitation,Analysis,0.15000000000000002
5608,European Journal of Anaesthesiology,SourceOrigin,0.15000000000000002
5609,Roberts_2001_ultrathin_synapses_sym_quantitation,Analysis,0.15000000000000002
5610,Neuroscience and Behavioral Physiology,SourceOrigin,0.15000000000000002
5611,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,0.15000000000000002
5612,Neural Plasticity,SourceOrigin,0.15000000000000002
5613,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,0.15000000000000002
5614,EMBO Journal,SourceOrigin,0.15000000000000002
5615,Robinson_1995_semithin_large_neurons_quantitation,Analysis,0.15000000000000002
5616,Molecular Psychiatry,SourceOrigin,0.15000000000000002
5617,Robinson_1995_semithin_MSN_neurons_quantitation,Analysis,0.15000000000000002
5618,Acta Pharmacologica Sinica,SourceOrigin,0.15000000000000002
5619,Robinson_1995_semithin_oligodendrocytes_quantitation,Analysis,0.15000000000000002
5620,Methods in Molecular Medicine,SourceOrigin,0.15000000000000002
5621,Robinson_1995_semithin_astrocytes,Analysis,0.15000000000000002
5622,Somatosensory and motor research,SourceOrigin,0.15000000000000002
5623,Rodrigues_2001_sections_TH_striatal_boutons_quantitation,Analysis,0.15000000000000002
5624,Balkan medical journal,SourceOrigin,0.15000000000000002
5625,Rodriguez_1999_ultrathin_synapses_asym_quantitation,Analysis,0.15000000000000002
5626,Nucleic Acid Therapeutics,SourceOrigin,0.15000000000000002
5627,Rodriguez_1999_ultrathin_spines_quantitation,Analysis,0.15000000000000002
5628,Developmental Psychobiology,SourceOrigin,0.15000000000000002
5629,Rymar_2004_sections_CR_neurons_quantitation,Analysis,0.15000000000000002
5630,Journal of tissue engineering and regenerative medicine,SourceOrigin,0.15000000000000002
5631,Salin_1990_sections_som_neurons_quantitation,Analysis,0.15000000000000002
5632,Phytomedicine,SourceOrigin,0.15000000000000002
5633,Salin_1990b_sections_som_cells_quantitation,Analysis,0.15000000000000002
5634,Journal of Physiology and Pharmacology,SourceOrigin,0.15000000000000002
5635,Samadi_2013_11w_sections_neurons_quantitation,Analysis,0.15000000000000002
5636,Ultrasonics Sonochemistry,SourceOrigin,0.15000000000000002
5637,Samadi_2013_13w_sections_neurons_quantitation,Analysis,0.15000000000000002
5638,Acupuncture and Electro-Therapeutics Research,SourceOrigin,0.15000000000000002
5639,Samadi_2013_13w_sections_glia_quantitation,Analysis,0.15000000000000002
5640,Acta Physiologica Sinica,SourceOrigin,0.15000000000000002
5641,Saraceno_2012_sections_cb_neurons_quantitation,Analysis,0.15000000000000002
5642,Archives of histology and cytology,SourceOrigin,0.15000000000000002
5643,Saylor_2006_sections_proximal_spines_quantitation,Analysis,0.15000000000000002
5644,American Journal of Translational Research,SourceOrigin,0.15000000000000002
5645,Saylor_2006_sections_distal_spines_quantitation,Analysis,0.15000000000000002
5646,Chinese Medical Sciences Journal,SourceOrigin,0.15000000000000002
5647,Saylor_2006_sections_all_spines_quantitation,Analysis,0.15000000000000002
5648,Turkish Journal of Medical Sciences,SourceOrigin,0.15000000000000002
5649,Sharpe_1998_adult_ultrathin_synapses_quantitation,Analysis,0.15000000000000002
5650,Oxidative Medicine and Cellular Longevity,SourceOrigin,0.15000000000000002
5651,Sharpe_1998_P10_ultrathin_synapses_quantitation,Analysis,0.15000000000000002
5652,Brain and Behavior,SourceOrigin,0.15000000000000002
5653,Sharpe_1998_P15_ultrathin_synapses_quantitation,Analysis,0.15000000000000002
5654,Diabetes,SourceOrigin,0.15000000000000002
5655,Sharpe_1998_P21_ultrathin_synapses_quantitation,Analysis,0.15000000000000002
5656,Clinical Science,SourceOrigin,0.15000000000000002
5657,Sirinathsinghji_1991_sections_preenk_neurons_quantitation,Analysis,0.15000000000000002
5658,Current HIV research,SourceOrigin,0.15000000000000002
5659,Song_2013_sections_chat_neurons_quantitation,Analysis,0.15000000000000002
5660,"Brain, Behavior, and Immunity",SourceOrigin,0.15000000000000002
5661,Song_2013_sections_nnos_neurons_quantitation,Analysis,0.15000000000000002
5662,Transplantation,SourceOrigin,0.15000000000000002
5663,Song_2013_sections_pv_neurons_quantitation,Analysis,0.15000000000000002
5664,Tissue Engineering,SourceOrigin,0.15000000000000002
5665,Song_2013_sections_thio_neurons_quantitation,Analysis,0.15000000000000002
5666,Age,SourceOrigin,0.15000000000000002
5667,Suarez_2013_D1R_slices_spines_quantitation,Analysis,0.15000000000000002
5668,Molecular Pharmacology,SourceOrigin,0.15000000000000002
5669,Suarez_2013_D2R_slices_spines_quantitation,Analysis,0.15000000000000002
5670,Bosnian Journal of Basic Medical Sciences,SourceOrigin,0.15000000000000002
5671,Suarez_2013_wt_slices_spines_quantitation,Analysis,0.15000000000000002
5672,International Journal of Radiation,SourceOrigin,0.15000000000000002
5673,Uehara-Kunugi_1991_sections_nadph_neurons_quantitation,Analysis,0.15000000000000002
5674,Physiological Reports,SourceOrigin,0.15000000000000002
5675,Uryu_2001_ultrathin_asym_synapses_quantitation,Analysis,0.15000000000000002
5676,Epilepsy Research,SourceOrigin,0.15000000000000002
5677,Uryu_2001_ultrathin_sym_synapses_quantitation,Analysis,0.15000000000000002
5678,Rabbit anti m2R,Reporter,0.15000000000000002
5679,Van de Berg_2002_sections_neurons_quantitation,Analysis,0.15000000000000002
5680,Mouse anti ChAT,Reporter,0.15000000000000002
5681,Zhang_2017_brains_SOM_neurons_quantitation,Analysis,0.15000000000000002
5682,Unspecified anti kappa opioid receptor,Reporter,0.15000000000000002
5683,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,Analysis,0.15000000000000002
5684,Unspecified anti PSA-NCAM,Reporter,0.15000000000000002
5685,Yoshikawa_2010_cvneun_sections_neun_neurons_quantitation,Analysis,0.15000000000000002
5686,Rabbit anti VGlut1,Reporter,0.15000000000000002
5687,Yoshikawa_2010_immuno_sections_chat_neurons_quantitation,Analysis,0.15000000000000002
5688,Goat anti calbindin_2,Reporter,0.15000000000000002
5689,Yoshikawa_2010_immuno_sections_darpp_neurons_quantitation,Analysis,0.15000000000000002
5690,Donkey anti goat_alexa488,Reporter,0.15000000000000002
5691,Yoshikawa_2010_immuno_sections_npy_neurons_quantitation,Analysis,0.15000000000000002
5692,Donkey anti mouse_Cy5,Reporter,0.15000000000000002
5693,Yoshikawa_2010_immuno_sections_pv_neurons_quantitation,Analysis,0.15000000000000002
5694,Rabbit anti VGlut2_2,Reporter,0.15000000000000002
5695,Yamada_1996_young_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5696,Rabbit anti VGAT_2,Reporter,0.15000000000000002
5697,Yamada_1996_aged_sections_NADPH_neurons_quantitation,Analysis,0.15000000000000002
5698,NMDAR1 oligo_fluorescent,Reporter,0.15000000000000002
5699,Yamada_1996_aged_sections_cv_neurons_quantitation,Analysis,0.15000000000000002
5700,GAD65 RNA_digoxigenin,Reporter,0.15000000000000002
5701,Yamada_1996_young_sections_cv_neurons_quantitation,Analysis,0.15000000000000002
5702,GAD67 RNA_digoxigenin,Reporter,0.15000000000000002
5703,Yalcin-Cakmakli_2018_15m_sections_chat_neurons_quantitation,Analysis,0.15000000000000002
5704,vGluT2 RNA_digoxigenin,Reporter,0.15000000000000002
5705,Yalcin-Cakmakli_2018_3m_sections_chat_neurons_quantitation,Analysis,0.15000000000000002
5706,Rat,Reporter,0.15000000000000002
5707,Yalcin-Cakmakli_2018_3m_sections_pv_neurons_quantitation,Analysis,0.15000000000000002
5708,Pre-prosomatostatin oligo_AP,Reporter,0.15000000000000002
5709,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,0.15000000000000002
5710,Unspecified anti Iba-1,Reporter,0.15000000000000002
5711,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,0.15000000000000002
5712,Rat D2 oligo,Reporter,0.15000000000000002
5713,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,0.15000000000000002
5714,Rabbit anti NMDAR1,Reporter,0.15000000000000002
5715,Xu_2007_p60_sections_ppt_neurons_quantitation,Analysis,0.15000000000000002
5716,Unspecified anti ChAT,Reporter,0.15000000000000002
5717,Zhang_2016_semithin_neurons_quantitation,Analysis,0.15000000000000002
5718,Mouse anti GAP-43,Reporter,0.15000000000000002
5719,Zhang_2016_ultrathin_synapses_asym_quantitation,Analysis,0.15000000000000002
5720,Rat anti dopamine 1 receptor,Reporter,0.15000000000000002
5721,Zhang_2016_ultrathin_synapses_sym_quantitation,Analysis,0.15000000000000002
5722,Rabbit anti dopamine 2 receptor,Reporter,0.15000000000000002
5723,Zhang_2016_ultrathin_synapses_quantitation,Analysis,0.15000000000000002
5724,Goat anti rat,Reporter,0.15000000000000002
5725,Zheng_2018_ultrathin_D1_spines_quantitation,Analysis,0.15000000000000002
5726,Goat anti rabbit,Reporter,0.15000000000000002
5727,Zheng_2018_ultrathin_D2_spines_quantitation,Analysis,0.15000000000000002
5728,Rat,Reporter,0.15000000000000002
5729,Zoli_1990_sections_GR_neurons_quantitation,Analysis,0.15000000000000002
5730,Rat,Reporter,0.15000000000000002
5731,Zoli_1990_sections_npy_neurons_quantitation,Analysis,0.15000000000000002
5732,Dopamine,ReporterTarget,0.15000000000000002
5733,Klenowski_2016_young_slices_MSN_spines_quantitation_core,Analysis,0.15000000000000002
5734,Vasopressin,ReporterTarget,0.15000000000000002
5735,Luk_2001_sections_PV_neurons_distribution,Analysis,0.15000000000000002
5736,Nitric oxide synthase,ReporterTarget,0.15000000000000002
5737,Rabbit anti Cbln1,Reporter,0.15000000000000002
5738,Vesicular monoamine transporter-2,ReporterTarget,0.15000000000000002
5739,Unspecified anti diacylglycerol lipase-a,Reporter,0.15000000000000002
5740,NADPHd,ReporterTarget,0.15000000000000002
5741,Goat anti rCB1,Reporter,0.15000000000000002
5742,GAD mRNA,ReporterTarget,0.15000000000000002
5743,Donkey anti goat_gold,Reporter,0.15000000000000002
5744,M2 receptor / ChAT,ReporterTarget,0.15000000000000002
5745,Molecular neurodegeneration,SourceOrigin,0.15000000000000002
5746,High frequency tonic firing,ReporterTarget,0.15000000000000002
5747,Human molecular genetics,SourceOrigin,0.15000000000000002
5748,VIP,ReporterTarget,0.15000000000000002
5749,Pain,SourceOrigin,0.15000000000000002
5750,Cholecystokinin,ReporterTarget,0.15000000000000002
5751,International journal of environmental research and public health,SourceOrigin,0.15000000000000002
5752,Dopaminergic neuron,ReporterTarget,0.15000000000000002
5753,Virology,SourceOrigin,0.15000000000000002
5754,Kodak BIOMAX film,Solution,0.15000000000000002
5755,Inhalation Toxicology,SourceOrigin,0.15000000000000002
5756,RNAse inhibitor,Solution,0.15000000000000002
5757,Toxicological sciences,SourceOrigin,0.15000000000000002
5758,Dry ice-ethanol,Solution,0.15000000000000002
5759,Anatomical Record,SourceOrigin,0.15000000000000002
5760,Normal serum-BSA-detergent,Solution,0.15000000000000002
