,node1,node1Label,node2,node2Label,Similarity
599,MBA Cell Type Atlas_SST:nNOS_brains_SST:nNOS_neurons_quantitation,Analysis,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,0.8666666666666667
600,MBA Cell Type Atlas_SST_brains_SST_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,0.8666666666666667
601,MBA Cell Type Atlas_SST_brains_SST_neurons_quantitation,Analysis,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,0.8666666666666667
602,MBA Cell Type Atlas_VIP:CCK_brains_VIP:CCK_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,0.8666666666666667
603,MBA Cell Type Atlas_VIP:CCK_brains_VIP:CCK_neurons_quantitation,Analysis,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,0.8666666666666667
604,MBA Cell Type Atlas_VIP:CR_brains_VIP:CR_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,0.8666666666666667
605,MBA Cell Type Atlas_VIP:CR_brains_VIP:CR_neurons_quantitation,Analysis,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,0.8666666666666667
606,MBA Cell Type Atlas_VIP_brains_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,0.8666666666666667
607,MBA Cell Type Atlas_VIP_brains_neurons_quantitation,Analysis,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,0.8666666666666667
608,Itzev_2008_ultrathinsections_DS,Analysis,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,0.8571428571428571
609,Itzev_2008_ultrathinsections_DS,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,0.8571428571428571
610,Klenowski_2016_old_slices_MSN_spines_quantitation,Analysis,Lawrence_2012_golgi_sections_spines_quantitation,Analysis,0.8571428571428571
613,Kusnoor_2010_golgi_sections_spines_quantitation,Analysis,Fogarty_2017_young_slices_MSN_spines_quantitation,Analysis,0.8571428571428571
614,Kusnoor_2010_golgi_sections_spines_quantitation,Analysis,Fogarty_2017_old_slices_MSN_spines_quantitation,Analysis,0.8571428571428571
615,Lawrence_2012_golgi_sections_spines_quantitation,Analysis,Klenowski_2016_old_slices_MSN_spines_quantitation,Analysis,0.8571428571428571
611,Uryu_1999_ultrathin_asym_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,0.8571428571428571
612,Uryu_1999_ultrathin_sym_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,0.8571428571428571
722,Abdurakhmanova_2017_sections_ChAT_neurons_quantitation,Analysis,Song_2013_sections_chat_neurons_quantitation,Analysis,0.8333333333333334
723,Abdurakhmanova_2017_sections_ChAT_neurons_quantitation,Analysis,Hawlitschka_2017_sections_chat_cells_quantitation,Analysis,0.8333333333333334
721,Abdurakhmanova_2017_sections_PV_neurons_quantitation,Analysis,Song_2013_sections_pv_neurons_quantitation,Analysis,0.8333333333333334
673,Aguirre_2001_sections_neuronal_cells_quantitation,Analysis,Olson_2015_sections_TH_Thneg_neurons_quantitation,Analysis,0.8333333333333334
693,Andrews_2005_G1_sections_TH_neurons_quantitation,Analysis,Carta_2011_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
694,Back_2013_sections_TH_neurons_quantitation,Analysis,Winter_2007_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
695,Back_2013_sections_TH_neurons_quantitation,Analysis,Panneton_2010_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
669,Barcia_2012_sections_nNOS_neurons_quantitation,Analysis,Echeverry_2004_sections_NOS_neurons_quantitation,Analysis,0.8333333333333334
671,Barcia_2012_sections_nNOS_neurons_quantitation,Analysis,del Moral_2004_sections_nNOS_neurons_quantitation,Analysis,0.8333333333333334
675,Becker_2017_sections_TH_cells_quantitation,Analysis,McArthur_2016_male_sections_TH_cells_quantitation,Analysis,0.8333333333333334
677,Becker_2017_sections_TH_cells_quantitation,Analysis,McArthur_2016_female_sections_TH_cells_quantitation,Analysis,0.8333333333333334
697,Bukhatwa_2009_sections_FG_neurons_all_quantitation,Analysis,Bukhatwa_2009_sections_FG_neurons_normal_quantitation,Analysis,0.8333333333333334
696,Bukhatwa_2009_sections_FG_neurons_normal_quantitation,Analysis,Bukhatwa_2009_sections_FG_neurons_all_quantitation,Analysis,0.8333333333333334
698,Carta_2011_sections_TH_neurons_quantitation,Analysis,Horvath_2011_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
699,Carta_2011_sections_TH_neurons_quantitation,Analysis,Parish_2001_sections_snc_TH_neurons_quantitation,Analysis,0.8333333333333334
616,Echeverry_2004_sections_NADPHd_neurons_quantitation,Analysis,Yamada_1996_young_sections_NADPH_neurons_quantitation,Analysis,0.8333333333333334
618,Echeverry_2004_sections_NOS_neurons_quantitation,Analysis,Barcia_2012_sections_nNOS_neurons_quantitation,Analysis,0.8333333333333334
619,Eilam_2003_sections_NeuN_cells_quantitation,Analysis,Samadi_2013_13w_sections_neurons_quantitation,Analysis,0.8333333333333334
621,Eilam_2003_sections_NeuN_cells_quantitation,Analysis,Samadi_2013_11w_sections_neurons_quantitation,Analysis,0.8333333333333334
620,Fischer_1992_3m_sections_ChAT_neurons_quantitation,Analysis,Fischer_1992_18m_sections_ChAT_neurons_quantitation,Analysis,0.8333333333333334
622,Fischer_1992_3m_sections_ChAT_neurons_quantitation,Analysis,Fischer_1992_12m_sections_ChAT_neurons_quantitation,Analysis,0.8333333333333334
626,Gomes_2003_sections_NADPH_neurons_quantitation,Analysis,Yamada_1996_young_sections_NADPH_neurons_quantitation,Analysis,0.8333333333333334
628,Gomes_2003_sections_nnos_neurons_quantitation,Analysis,Barcia_2012_sections_nNOS_neurons_quantitation,Analysis,0.8333333333333334
624,Gomes_2008_sections_nnos_neurons_quantitation,Analysis,Barcia_2012_sections_nNOS_neurons_quantitation,Analysis,0.8333333333333334
700,Gomide_2005b_sections_TH_neurons_quantitation,Analysis,Vu_2000_pilot_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
679,Gross_2003_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,0.8333333333333334
630,Grosse_2005_sections_chat_neurons_quantitation,Analysis,Yalcin-Cakmakli_2018_3m_sections_chat_neurons_quantitation,Analysis,0.8333333333333334
632,Grosse_2005_sections_chat_neurons_quantitation,Analysis,Yalcin-Cakmakli_2018_15m_sections_chat_neurons_quantitation,Analysis,0.8333333333333334
634,Hawlitschka_2017_sections_chat_cells_quantitation,Analysis,Abdurakhmanova_2017_sections_ChAT_neurons_quantitation,Analysis,0.8333333333333334
636,Ijomone_2013_sections_neurons_quantitation,Analysis,Meade_2000_sections_nissl_neurons_quantitation,Analysis,0.8333333333333334
701,Ishida_2001_sections_TH_neurons_quantitation,Analysis,Korkmaz_2012_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
681,Johnson_2010_rats_sections_Thneg_neurons_quantitation,Analysis,Walker_2012b_sections_Thneg_neurons_quantitation,Analysis,0.8333333333333334
682,Johnson_2010b_rat_sections_Thneg_neurons_quantitation,Analysis,Walker_2012b_sections_Thneg_neurons_quantitation,Analysis,0.8333333333333334
623,Kerkerian_1990_sections_NPY_neurons_quantitation,Analysis,Zoli_1990_sections_npy_neurons_quantitation,Analysis,0.8333333333333334
627,Klenowski_2016_old_slices_MSN_spines_quantitation,Analysis,Klenowski_2016_young_slices_MSN_spines_quantitation_shell,Analysis,0.8333333333333334
680,Klenowski_2016_young_slices_MSN_spines_quantitation_core,Analysis,Klenowski_2016_old_slices_MSN_spines_quantitation,Analysis,0.8333333333333334
625,Klenowski_2016_young_slices_MSN_spines_quantitation_shell,Analysis,Klenowski_2016_old_slices_MSN_spines_quantitation,Analysis,0.8333333333333334
702,Korkmaz_2012_sections_TH_neurons_quantitation,Analysis,Winter_2007_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
703,Korkmaz_2012_sections_TH_neurons_quantitation,Analysis,Panneton_2010_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
638,Lauber_2016_sections_PV_neurons_quantitation,Analysis,Filice_2016_wt_sections_PV_neurons_quantitation,Analysis,0.8333333333333334
640,Lauber_2016_sections_PV_neurons_quantitation,Analysis,Filice_2016_PVEGFP_sections_PV_neurons_quantitation,Analysis,0.8333333333333334
642,Lawhorn_2009_sections_neurons_quantitation,Analysis,Samadi_2013_13w_sections_neurons_quantitation,Analysis,0.8333333333333334
644,Lawhorn_2009_sections_neurons_quantitation,Analysis,Samadi_2013_11w_sections_neurons_quantitation,Analysis,0.8333333333333334
631,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation,Analysis,Loescher_2006_sham_sections_GAD65heavy_neurons_quantitation,Analysis,0.8333333333333334
629,Loescher_2006_sections_GAD67heavy_mRNA_neurons_quantitation,Analysis,Loescher_2006_sham_sections_GAD67heavy_neurons_quantitation,Analysis,0.8333333333333334
719,Loescher_2006_sham_sections_GAD65heavy_neurons_quantitation,Analysis,Loescher_2006_sections_GAD65heavy_mRNA_neurons_quantitation,Analysis,0.8333333333333334
720,Loescher_2006_sham_sections_GAD67heavy_neurons_quantitation,Analysis,Loescher_2006_sections_GAD67heavy_mRNA_neurons_quantitation,Analysis,0.8333333333333334
704,Lorenc-Koci_2011_sections_TH_neurons_quantitation,Analysis,Sanchez_2008_22m_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
705,Lorenc-Koci_2011_sections_TH_neurons_quantitation,Analysis,German_1993_sections_TH_cells_quantitation,Analysis,0.8333333333333334
633,McArthur_2016_female_sections_TH_cells_quantitation,Analysis,Becker_2017_sections_TH_cells_quantitation,Analysis,0.8333333333333334
635,McArthur_2016_male_sections_TH_cells_quantitation,Analysis,Becker_2017_sections_TH_cells_quantitation,Analysis,0.8333333333333334
683,McCormack_2002_sections_TH_nissl_quantitation,Analysis,Mori_2017_sections_nissl_neurons_quantitation,Analysis,0.8333333333333334
684,McCormack_2002_sections_TH_nissl_quantitation,Analysis,Sun_2012_sections_nissl_neurons_quantitation,Analysis,0.8333333333333334
637,Meade_2000_sections_nissl_neurons_quantitation,Analysis,Ijomone_2013_sections_neurons_quantitation,Analysis,0.8333333333333334
639,Mori_2017_sections_TH_cells_quantitation,Analysis,Sun_2012_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
641,Mori_2017_sections_TH_cells_quantitation,Analysis,Gross_2003_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
713,Mori_2017_sections_nissl_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,0.8333333333333334
714,Olson_2015_sections_TH_Thneg_neurons_quantitation,Analysis,Aguirre_2001_sections_neuronal_cells_quantitation,Analysis,0.8333333333333334
706,Omelchenko_2016_sections_TH_neurons_quantitation,Analysis,Winter_2007_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
707,Omelchenko_2016_sections_TH_neurons_quantitation,Analysis,Panneton_2010_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
685,Panneton_2010_sections_TH_neurons_quantitation,Analysis,Johnson_2010_rats_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
647,Pickel_2006_sections_CB1R_terminals_asym_quantitation,Analysis,Pickel_2006_sections_CB1R_terminals_quantitation,Analysis,0.8333333333333334
643,Pickel_2006_sections_CB1R_terminals_quantitation,Analysis,Pickel_2006_sections_CB1R_terminals_sym_quantitation,Analysis,0.8333333333333334
645,Pickel_2006_sections_CB1R_terminals_quantitation,Analysis,Pickel_2006_sections_CB1R_terminals_asym_quantitation,Analysis,0.8333333333333334
649,Pickel_2006_sections_CB1R_terminals_sym_quantitation,Analysis,Pickel_2006_sections_CB1R_terminals_quantitation,Analysis,0.8333333333333334
717,Purisai_2007_graphdata_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
718,Purisai_2007_graphdata_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,0.8333333333333334
715,Purisai_2007_graphdata_sections_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,0.8333333333333334
716,Purisai_2007_graphdata_sections_neurons_quantitation,Analysis,Johnson_2010_mice_sections_neurons_quantitation,Analysis,0.8333333333333334
708,Ratzka_2012_P0_sections_TH_neurons_quantitation,Analysis,Sun_2012_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
709,Ratzka_2012_P28_sections_TH_neurons_quantitation,Analysis,Sun_2012_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
648,Roberts_2001_ultrathin_synapses_asym_quantitation,Analysis,Butler_1999_ultrathin_asym_synapses_quantitation,Analysis,0.8333333333333334
650,Roberts_2001_ultrathin_synapses_asym_quantitation,Analysis,Butler_1999_ultrathin_sym_synapses_quantitation,Analysis,0.8333333333333334
646,Roberts_2001_ultrathin_synapses_quantitation,Analysis,Roberts_2001_ultrathin_synapses_asym_quantitation,Analysis,0.8333333333333334
652,Roberts_2001_ultrathin_synapses_sym_quantitation,Analysis,Roberts_2001_ultrathin_synapses_asym_quantitation,Analysis,0.8333333333333334
710,Rodrigues_2001_sections_TH_neurons_quantitation,Analysis,Vu_2000_pilot_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
654,Samadi_2013_11w_sections_neurons_quantitation,Analysis,Lawhorn_2009_sections_neurons_quantitation,Analysis,0.8333333333333334
656,Samadi_2013_13w_sections_neurons_quantitation,Analysis,Lawhorn_2009_sections_neurons_quantitation,Analysis,0.8333333333333334
686,Simkins_2012_sections_TH_neurons_quantitation,Analysis,Olson_2015_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
687,Simkins_2012_sections_TH_neurons_quantitation,Analysis,Janis_2008_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
658,Song_2013_sections_chat_neurons_quantitation,Analysis,Abdurakhmanova_2017_sections_ChAT_neurons_quantitation,Analysis,0.8333333333333334
660,Song_2013_sections_pv_neurons_quantitation,Analysis,Yalcin-Cakmakli_2018_3m_sections_pv_neurons_quantitation,Analysis,0.8333333333333334
662,Song_2013_sections_pv_neurons_quantitation,Analysis,Abdurakhmanova_2017_sections_PV_neurons_quantitation,Analysis,0.8333333333333334
689,Sun_2012_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,0.8333333333333334
688,Sun_2012_sections_nissl_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,0.8333333333333334
651,Vadasz_2007_BALBc_sections_TH_neurons,Analysis,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
655,Vadasz_2007_C4A6B_sections_TH_neuron_quantitation,Analysis,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
657,Vadasz_2007_C4A6N_sections_TH_neuron_quantitation,Analysis,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
653,Vadasz_2007_bl6_sections_TH_neurons_quantitation,Analysis,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
690,Vu_2000_pilot_sections_TH_neurons_quantitation,Analysis,Johnson_2010_rats_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
691,Vu_2000_pilot_sections_TH_neurons_quantitation,Analysis,Grieb_2013_sections_TH_cells_quantitation,Analysis,0.8333333333333334
711,Walker_2012b_sections_Thneg_neurons_quantitation,Analysis,Johnson_2010b_rat_sections_Thneg_neurons_quantitation,Analysis,0.8333333333333334
712,Walker_2012b_sections_Thneg_neurons_quantitation,Analysis,Johnson_2010_rats_sections_Thneg_neurons_quantitation,Analysis,0.8333333333333334
692,Winter_2007_sections_TH_neurons_quantitation,Analysis,Johnson_2010_rats_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
668,Yalcin-Cakmakli_2018_15m_sections_chat_neurons_quantitation,Analysis,Hawlitschka_2017_sections_chat_cells_quantitation,Analysis,0.8333333333333334
670,Yalcin-Cakmakli_2018_3m_sections_chat_neurons_quantitation,Analysis,Hawlitschka_2017_sections_chat_cells_quantitation,Analysis,0.8333333333333334
672,Yalcin-Cakmakli_2018_3m_sections_pv_neurons_quantitation,Analysis,Song_2013_sections_pv_neurons_quantitation,Analysis,0.8333333333333334
674,Yalcin-Cakmakli_2018_3m_sections_pv_neurons_quantitation,Analysis,Lauber_2016_sections_PV_neurons_quantitation,Analysis,0.8333333333333334
666,Yamada_1996_aged_sections_NADPH_neurons_quantitation,Analysis,Gomes_2003_sections_NADPH_neurons_quantitation,Analysis,0.8333333333333334
664,Yamada_1996_young_sections_NADPH_neurons_quantitation,Analysis,Gomes_2003_sections_NADPH_neurons_quantitation,Analysis,0.8333333333333334
661,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,Vadasz_2007_bl6_sections_TH_neurons_quantitation,Analysis,0.8333333333333334
663,Zaborszky_2001_C4A6_sections_TH_neurons_quantitation,Analysis,Vadasz_2007_BALBc_sections_TH_neurons,Analysis,0.8333333333333334
665,Zaborszky_2001_CXBI_sections_TH_neurons_quantitation,Analysis,Vadasz_2007_C4A6N_sections_TH_neuron_quantitation,Analysis,0.8333333333333334
667,Zaborszky_2001_CXBI_sections_TH_neurons_quantitation,Analysis,Vadasz_2007_C4A6B_sections_TH_neuron_quantitation,Analysis,0.8333333333333334
676,Zoli_1990_sections_GR_neurons_quantitation,Analysis,Zoli_1993_sections_GR_neurons_quantitation,Analysis,0.8333333333333334
678,Zoli_1990_sections_npy_neurons_quantitation,Analysis,Kerkerian_1990_sections_NPY_neurons_quantitation,Analysis,0.8333333333333334
659,Zoli_1993_sections_GR_neurons_quantitation,Analysis,Zoli_1990_sections_GR_neurons_quantitation,Analysis,0.8333333333333334
617,del Moral_2004_sections_nNOS_neurons_quantitation,Analysis,Barcia_2012_sections_nNOS_neurons_quantitation,Analysis,0.8333333333333334
753,Alexi_1996_sections_TH_neurons_quantitation,Analysis,Nair-Roberts_2008_sections_GAD_TH_TH_neurons_quantitation,Analysis,0.8
754,Alexi_1996_sections_TH_neurons_quantitation,Analysis,German_1993_sections_TH_cells_quantitation,Analysis,0.8
768,Alexi_1997_sections_ChAT_neurons_quantitation,Analysis,Meade_2000_sections_ChAT_neurons_quantitation,Analysis,0.8
769,Alexi_1997_sections_ChAT_neurons_quantitation,Analysis,Burke_1990_sections_ChAT_cells_quantitation,Analysis,0.8
771,Alexi_1997_sections_nadph_neurons_quantitation,Analysis,Meade_2000_sections_NADPH_neurons_quantitation,Analysis,0.8
770,Alexi_1997_sections_parv_neurons_quantitation,Analysis,Meade_2000_sections_PV_neurons_quantitation,Analysis,0.8
773,Andreassen_2000_sections_nadph_neurons_quantitation,Analysis,Alexi_1997_sections_nadph_neurons_quantitation,Analysis,0.8
774,Andreassen_2000_sections_nadph_neurons_quantitation,Analysis,Barcia_2012_sections_NADPH_neurons_quantitation,Analysis,0.8
772,Andreassen_2000_sections_ppSS_neurons_quantitation,Analysis,West_1996_mounted_somatostatin_neurons_quantitation,Analysis,0.8
755,Andrews_2005_G1_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_2dmodel_TH_neurons_quantitation,Analysis,0.8
756,Arai_1990_sections_neurons_quantitation,Analysis,Saal_2015_sections_nissl_neurons_quantitation,Analysis,0.8
775,Ashwell_1996_sections_neurons_quantitation,Analysis,Baker_1980_CBA/J_sections_neuron_quantitation,Analysis,0.8
776,Ashwell_1996_sections_neurons_quantitation,Analysis,Baker_1980_BALB/cJ_sections_neuron_quantitation,Analysis,0.8
741,Barcia_2012_sections_NADPH_neurons_quantitation,Analysis,Meade_2000_sections_NADPH_neurons_quantitation,Analysis,0.8
777,Benes_1985_semithin_neurons_quantitation,Analysis,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,Analysis,0.8
778,Benes_1985_semithin_neurons_quantitation,Analysis,Canudas_2000_sections_neurons_quantitation,Analysis,0.8
757,Bowenkamp_2000_adult_sections_TH_neurons_quantitation,Analysis,Alexi_1996_sections_TH_neurons_quantitation,Analysis,0.8
758,Bowenkamp_2000_old_sections_TH_neurons_quantitation,Analysis,Alexi_1996_sections_TH_neurons_quantitation,Analysis,0.8
765,Breckenridge_2013_study4_sections_CV_neurons_quantitation,Analysis,Price_2009_sections_nissl_neurons_quantitation,Analysis,0.8
764,Breckenridge_2013_study4_sections_all_neurons_quantitation,Analysis,Breckenridge_2013_study5_sections_DAB_all_neurons,Analysis,0.8
766,Breckenridge_2013_study5_sections_DAB_all_neurons,Analysis,Price_2009_sections_nissl_neurons_quantitation,Analysis,0.8
767,Breckenridge_2013_study5_sections_fluorescent_all_neurons,Analysis,Breckenridge_2013_study4_sections_CV_neurons_quantitation,Analysis,0.8
725,Burke_1990_sections_ChAT_cells_quantitation,Analysis,Alexi_1997_sections_ChAT_neurons_quantitation,Analysis,0.8
759,Chalimoniuk_2006_TH_sections_neurons_quantitation,Analysis,Baquet_2009_sections_2dmodel_TH_neurons_quantitation,Analysis,0.8
760,Chalimoniuk_2006_TH_sections_neurons_quantitation,Analysis,Baquet_2009_sections_recon_TH_neurons_quantitation,Analysis,0.8
742,Champy_2003_sections_TH_neurons_quantitation,Analysis,Lieb_1996_sections_TH_neurons_quantitation,Analysis,0.8
743,Champy_2003_sections_TH_neurons_quantitation,Analysis,Bayer_1994_sections_midbrain_THneuron_quantitation,Analysis,0.8
727,Hardman_2002_sections_TH_cells_quantitation,Analysis,Vu_2000_pilot_sections_TH_neurons_quantitation,Analysis,0.8
739,Harris_1996_fisher_sections_TH_neurons_quantitation,Analysis,Alexi_1996_sections_TH_neurons_quantitation,Analysis,0.8
740,Harris_1996_lewis_sections_TH_neurons_quantitation,Analysis,Alexi_1996_sections_TH_neurons_quantitation,Analysis,0.8
744,Ip_2017_sections_TH_neurons_quantitation_imageJ,Analysis,Baquet_2009_sections_2dmodel_TH_neurons_quantitation,Analysis,0.8
745,Ip_2017_sections_TH_neurons_quantitation_imageJ,Analysis,Baquet_2009_sections_recon_TH_neurons_quantitation,Analysis,0.8
746,Ip_2017_sections_TH_neurons_quantitation_stereology,Analysis,Baquet_2009_sections_2dmodel_TH_neurons_quantitation,Analysis,0.8
747,Ip_2017_sections_TH_neurons_quantitation_stereology,Analysis,Baquet_2009_sections_recon_TH_neurons_quantitation,Analysis,0.8
724,Johnston_1987_sections_chat_neurons_quantitation,Analysis,Alexi_1997_sections_ChAT_neurons_quantitation,Analysis,0.8
748,Ma_2009_mountedsections_nissl_neurons_quantitation,Analysis,Price_2009_sections_nissl_neurons_quantitation,Analysis,0.8
749,Ma_2009_mountedsections_nissl_neurons_quantitation,Analysis,Parish_2001_snc_NR_neurons_quantitations,Analysis,0.8
729,Meade_2000_sections_ChAT_neurons_quantitation,Analysis,Alexi_1997_sections_ChAT_neurons_quantitation,Analysis,0.8
731,Meade_2000_sections_NADPH_neurons_quantitation,Analysis,Alexi_1997_sections_nadph_neurons_quantitation,Analysis,0.8
733,Meade_2000_sections_NADPH_neurons_quantitation,Analysis,Barcia_2012_sections_NADPH_neurons_quantitation,Analysis,0.8
735,Meade_2000_sections_PV_neurons_quantitation,Analysis,Alexi_1997_sections_parv_neurons_quantitation,Analysis,0.8
734,Meade_2000_sections_nissl_neurons_quantitation,Analysis,Canudas_2000_sections_neurons_quantitation,Analysis,0.8
736,Nair-Roberts_2008_sections_GAD_TH_TH_neurons_quantitation,Analysis,Alexi_1996_sections_TH_neurons_quantitation,Analysis,0.8
761,Saal_2015_sections_nissl_neurons_quantitation,Analysis,Arai_1990_sections_neurons_quantitation,Analysis,0.8
726,Salin_1990_sections_som_neurons_quantitation,Analysis,West_1996_mounted_somatostatin_neurons_quantitation,Analysis,0.8
728,Song_2013_sections_thio_neurons_quantitation,Analysis,Lawhorn_2009_sections_neurons_quantitation,Analysis,0.8
762,Sunstroem_1987_sections_TH_neurons_quantitation,Analysis,Becker_2017_sections_TH_cells_quantitation,Analysis,0.8
730,Van de Berg_2002_sections_neurons_quantitation,Analysis,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,Analysis,0.8
732,Van de Berg_2002_sections_neurons_quantitation,Analysis,Canudas_2000_sections_neurons_quantitation,Analysis,0.8
752,Vu_2000_sections_TH_neurons_quantitation,Analysis,Alexi_1996_sections_TH_neurons_quantitation,Analysis,0.8
737,West_1996_mounted_somatostatin_neurons_quantitation,Analysis,Salin_1990_sections_som_neurons_quantitation,Analysis,0.8
738,West_1996_mounted_somatostatin_neurons_quantitation,Analysis,Andreassen_2000_sections_ppSS_neurons_quantitation,Analysis,0.8
763,Westphal_2016_sections_th_neurons_quantitation,Analysis,Alexi_1996_sections_TH_neurons_quantitation,Analysis,0.8
750,vanBregt_2012_neurons_sections_quantitation,Analysis,Cao_2012_normal_POD14_sections_neurons_quantitation,Analysis,0.8
751,vanBregt_2012_neurons_sections_quantitation,Analysis,Cao_2012_normal_POD7_sections_neurons_quantitation,Analysis,0.8
779,Wouterlood_2012_sections_vglut1_boutons_quantitation,Analysis,Wouterlood_2012_sections_vglut2_terminals_quantitation,Analysis,0.7777777777777778
780,Wouterlood_2012_sections_vglut2_terminals_quantitation,Analysis,Wouterlood_2012_sections_vglut1_boutons_quantitation,Analysis,0.7777777777777778
806,Fukuda_1994_sections_neurons_quantitation,Analysis,Breckenridge_2013_study4_sections_CV_neurons_quantitation,Analysis,0.75
807,Fukuda_1994_sections_neurons_quantitation,Analysis,Ma_2009_mountedsections_nissl_neurons_quantitation,Analysis,0.75
801,Gomide_2005_sections_bgfg_cells_quantitation,Analysis,Gomide_2005b_sections_GFAP_cells_quantitation,Analysis,0.75
802,Gomide_2005_sections_bgfg_cells_quantitation,Analysis,Gomide_2005_sections_s100_cells_quantitation,Analysis,0.75
803,Gomide_2005_sections_s100_cells_quantitation,Analysis,Gomide_2005b_sections_GFAP_cells_quantitation,Analysis,0.75
804,Gomide_2005_sections_s100_cells_quantitation,Analysis,Gomide_2005_sections_bgfg_cells_quantitation,Analysis,0.75
808,Gomide_2005b_sections_GFAP_cells_quantitation,Analysis,Gomide_2005_sections_s100_cells_quantitation,Analysis,0.75
809,Gomide_2005b_sections_OX-42_cells_quantitation,Analysis,Gomide_2005_sections_s100_cells_quantitation,Analysis,0.75
784,Hardman_2002_sections_PV_neurons_quantitation,Analysis,Hardman_2002_sections_nissl_neurons_quantitation,Analysis,0.75
782,Hardman_2002_sections_nissl_neurons_quantitation,Analysis,Hardman_2002_sections_PV_neurons_quantitation,Analysis,0.75
799,Lolova_1995_12m_sections_bFGF_large_neuron_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
798,Lolova_1995_12m_sections_bFGF_medium_neuron_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
800,Lolova_1995_12m_sections_bFGF_neuron_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
797,Lolova_1995_12m_sections_bFGF_small_neuron_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
792,Lolova_1995_12m_sections_nissl_large_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
791,Lolova_1995_12m_sections_nissl_medium_neurons_quantitation,Analysis,Lolova_1995_3m_sections_nissl_small_neurons_quantitation,Analysis,0.75
